x, y, th, stamp, 
-0.07495550811290741, -2.673598527908325, -1.809155237260836, 1759498570698851507, 
-0.07495550811290741, -2.673598527908325, -1.809155237260836, 1759498570747133810, 
-0.07494805753231049, -2.6736104488372803, -1.809155237260836, 1759498570797485590, 
-0.07541938871145248, -2.6751925945281982, -1.795509681337091, 1759498570848267729, 
-0.07617009431123734, -2.6782443523406982, -1.7772139819067496, 1759498570887288689, 
-0.07715440541505814, -2.6832058429718018, -1.7531495025627137, 1759498570937360356, 
-0.07826299220323563, -2.688683032989502, -1.7253926628275893, 1759498570987910267, 
-0.07905489206314087, -2.693958282470703, -1.697760991763671, 1759498571037034249, 
-0.07996384054422379, -2.7000246047973633, -1.6657385701310419, 1759498571097676293, 
-0.08044770359992981, -2.704458713531494, -1.640314790661944, 1759498571147645300, 
-0.08078598976135254, -2.7092552185058594, -1.6174184869577743, 1759498571198803291, 
-0.08110900968313217, -2.713955879211426, -1.5931456083082716, 1759498571248352020, 
-0.08118277043104172, -2.7180564403533936, -1.5721277290578843, 1759498571288464918, 
-0.08126997947692871, -2.7229931354522705, -1.5455825191183976, 1759498571338204003, 
-0.08120257407426834, -2.727391242980957, -1.5211003510720131, 1759498571388403580, 
-0.0810735747218132, -2.7319352626800537, -1.4973797303750263, 1759498571438153169, 
-0.08071789145469666, -2.7371397018432617, -1.472872774190418, 1759498571488565471, 
-0.08038461953401566, -2.741201639175415, -1.4522994152732205, 1759498571529094250, 
-0.07951018214225769, -2.7480461597442627, -1.4180305832822115, 1759498571598724409, 
-0.07882857322692871, -2.7527432441711426, -1.3939173198828898, 1759498571648299678, 
-0.07829052954912186, -2.7562766075134277, -1.3745619113381264, 1759498571689339776, 
-0.0773458331823349, -2.7607858180999756, -1.3513445009414853, 1759498571737212931, 
-0.07584930211305618, -2.7671749591827393, -1.3156526861394262, 1759498571808641177, 
-0.07518905401229858, -2.769620418548584, -1.3008413717847536, 1759498571837572244, 
-0.07373471558094025, -2.774867296218872, -1.269495635989074, 1759498571898183265, 
-0.07286906242370605, -2.777862787246704, -1.254045076802584, 1759498571928284685, 
-0.07149719446897507, -2.782313346862793, -1.2292421154433568, 1759498571978249193, 
-0.06937753409147263, -2.7888951301574707, -1.1963134330484793, 1759498572048782332, 
-0.0678546130657196, -2.7925493717193604, -1.1767099574138222, 1759498572088718916, 
-0.06603007763624191, -2.796621322631836, -1.1517027341231914, 1759498572137037306, 
-0.06423863023519516, -2.8009493350982666, -1.1242832524478508, 1759498572187377575, 
-0.06211797893047333, -2.805459499359131, -1.0986802242984257, 1759498572238434139, 
-0.06013349071145058, -2.809821367263794, -1.0744897208068862, 1759498572289547272, 
-0.057335399091243744, -2.8147354125976562, -1.046010921999375, 1759498572347971571, 
-0.054862361401319504, -2.8189895153045654, -1.0205338235240917, 1759498572397416167, 
-0.052364546805620193, -2.823432683944702, -0.9926254113057056, 1759498572449709731, 
-0.05013183876872063, -2.826841115951538, -0.971693205287109, 1759498572488757310, 
-0.047507189214229584, -2.830894947052002, -0.9473266832672, 1759498572537863439, 
-0.044973354786634445, -2.8345041275024414, -0.9245733026551379, 1759498572588171044, 
-0.04203656315803528, -2.8384134769439697, -0.9014357963972413, 1759498572637391618, 
-0.0383368656039238, -2.8431875705718994, -0.8693263720821574, 1759498572698702052, 
-0.03658594936132431, -2.8451905250549316, -0.8538484704342921, 1759498572728175139, 
-0.03245047107338905, -2.850177764892578, -0.8196919061520881, 1759498572798156057, 
-0.02947048842906952, -2.853411912918091, -0.7975468121014588, 1759498572843249233, 
-0.026395032182335854, -2.856437921524048, -0.7750665804902, 1759498572888252061, 
-0.02304789237678051, -2.8597970008850098, -0.7494980508645777, 1759498572938321115, 
-0.019612615928053856, -2.863069534301758, -0.7243593050660005, 1759498572988283177, 
-0.01626499369740486, -2.866194486618042, -0.6995502754820387, 1759498573039538164, 
-0.012131170369684696, -2.8697431087493896, -0.6707546095347255, 1759498573098540059, 
-0.008406462147831917, -2.87272047996521, -0.6456709783304344, 1759498573148601819, 
-0.004816009663045406, -2.87538743019104, -0.6219372535527784, 1759498573198318409, 
-0.0013710892526432872, -2.8778741359710693, -0.5990841763633671, 1759498573244263014, 
0.00194581039249897, -2.8801445960998535, -0.5776215876184725, 1759498573288243244, 
0.005625360179692507, -2.882524251937866, -0.5535499389860863, 1759498573338633930, 
0.009741966612637043, -2.8851478099823, -0.5284412676706294, 1759498573388643850, 
0.013700018636882305, -2.8873708248138428, -0.5052052196411821, 1759498573435655402, 
0.01891399174928665, -2.8903326988220215, -0.47416441457342384, 1759498573498293734, 
0.02298980951309204, -2.8923864364624023, -0.44993994633972256, 1759498573548166481, 
0.026982244104146957, -2.894575357437134, -0.4248287518585417, 1759498573594416315, 
0.03141563758254051, -2.89640474319458, -0.4002164311214251, 1759498573645222614, 
0.03516968712210655, -2.8979780673980713, -0.3794331624388528, 1759498573688191647, 
0.03939715027809143, -2.89974045753479, -0.35436371533866673, 1759498573738171577, 
0.0436810739338398, -2.901301860809326, -0.32903641276159157, 1759498573788560239, 
0.04796650633215904, -2.9028475284576416, -0.30437245778909744, 1759498573836322964, 
0.052361175417900085, -2.9042587280273438, -0.27909376999609997, 1759498573886308537, 
0.05833058804273605, -2.9058845043182373, -0.24811946723188594, 1759498573948145301, 
0.06278413534164429, -2.9069433212280273, -0.22304208575397289, 1759498573996455709, 
0.067288339138031, -2.907911539077759, -0.19740099216886492, 1759498574046272495, 
0.07107828557491302, -2.9086623191833496, -0.17601822583974092, 1759498574089249208, 
0.07584986835718155, -2.909473419189453, -0.15123914966272065, 1759498574139292387, 
0.08046309649944305, -2.9102416038513184, -0.12609498866064972, 1759498574190390102, 
0.08498932421207428, -2.9107000827789307, -0.10355334728639429, 1759498574237803530, 
