x, y, th, stamp, 
0.17034952342510223, -2.450921058654785, 1.4584341115207862, 1759498916335283013, 
0.17076627910137177, -2.4451284408569336, 1.4731093343963746, 1759498916394858427, 
0.17108367383480072, -2.4399027824401855, 1.4867059470759563, 1759498916446223193, 
0.1710561066865921, -2.434906005859375, 1.4985282005690543, 1759498916496160239, 
0.1713152974843979, -2.430330991744995, 1.5099634528128827, 1759498916546118693, 
0.17137780785560608, -2.426696300506592, 1.5169499943757896, 1759498916586185350, 
0.171465665102005, -2.421980381011963, 1.526574385512575, 1759498916635189047, 
0.17165833711624146, -2.4170520305633545, 1.539416845450055, 1759498916685093333, 
0.17165003716945648, -2.4111087322235107, 1.5532577635692701, 1759498916745845891, 
0.17167317867279053, -2.4061505794525146, 1.5644336703654527, 1759498916795076416, 
0.1716436892747879, -2.401524066925049, 1.5752283108908895, 1759498916845161615, 
0.17153044044971466, -2.3965868949890137, 1.5858228703391783, 1759498916896190098, 
0.1712246686220169, -2.3918402194976807, 1.5963596549440826, 1759498916946113255, 
0.1710934042930603, -2.3880109786987305, 1.605300180423785, 1759498916986170256, 
0.17095711827278137, -2.382877826690674, 1.614582312195524, 1759498917035198095, 
0.1708417534828186, -2.3758010864257812, 1.628226201772733, 1759498917106246361, 
0.17066118121147156, -2.3730967044830322, 1.6332620687524384, 1759498917134860309, 
0.17018911242485046, -2.367392063140869, 1.6452577940726922, 1759498917196089686, 
0.16955740749835968, -2.362787961959839, 1.6556504622573611, 1759498917246191580, 
0.16922175884246826, -2.3580288887023926, 1.6656577530244778, 1759498917296166584, 
0.16860978305339813, -2.3531227111816406, 1.6750413975086975, 1759498917347191244, 
0.1681862473487854, -2.3493196964263916, 1.6821854434532688, 1759498917386120857, 
0.16760589182376862, -2.344640016555786, 1.6912332767138967, 1759498917436226849, 
0.16701652109622955, -2.3399195671081543, 1.7001733806076078, 1759498917485994440, 
0.1659153252840042, -2.334275960922241, 1.7114629230174976, 1759498917546124390, 
0.16527312994003296, -2.329334020614624, 1.7211770197240854, 1759498917595866592, 
0.16416674852371216, -2.3247392177581787, 1.7296262913882294, 1759498917646232689, 
0.16356393694877625, -2.3201308250427246, 1.7388639997912438, 1759498917696162587, 
0.1627429723739624, -2.315699577331543, 1.7462841178701696, 1759498917742187257, 
0.16218163073062897, -2.3111796379089355, 1.7542602838406915, 1759498917786322906, 
0.16117478907108307, -2.3064191341400146, 1.763663476141817, 1759498917836162953, 
0.16013017296791077, -2.2998337745666504, 1.7751762194487692, 1759498917902299125, 
0.15920768678188324, -2.29663348197937, 1.7802920032525815, 1759498917936601012, 
0.15801790356636047, -2.2908902168273926, 1.7914749385415805, 1759498917996206029, 
0.1566479355096817, -2.2864813804626465, 1.7986656080258425, 1759498918046378073, 
0.15536141395568848, -2.2822937965393066, 1.8067396411114485, 1759498918097189479, 
0.1542746126651764, -2.2779805660247803, 1.815323065818211, 1759498918142320254, 
0.1529848724603653, -2.274055004119873, 1.8216596488486314, 1759498918186501982, 
0.15133824944496155, -2.269475221633911, 1.830774087361084, 1759498918236774869, 
0.15003663301467896, -2.264920234680176, 1.840420755956262, 1759498918286512293, 
0.14857222139835358, -2.260176658630371, 1.8482924049224838, 1759498918337652136, 
0.14705602824687958, -2.2545881271362305, 1.8578924828215277, 1759498918396229374, 
0.1457103043794632, -2.2498559951782227, 1.8646599272615632, 1759498918445329805, 
0.14417999982833862, -2.2458901405334473, 1.8715616931549914, 1759498918493255505, 
0.1427173763513565, -2.2412166595458984, 1.8795804702270005, 1759498918543401667, 
0.1414235383272171, -2.2370238304138184, 1.886295619094499, 1759498918586655138, 
0.1396241933107376, -2.2325093746185303, 1.8945181849415516, 1759498918636240154, 
0.13817152380943298, -2.22784686088562, 1.9023434580963354, 1759498918686702121, 
0.13652050495147705, -2.2237870693206787, 1.9080428692384026, 1759498918734335515, 
0.13437385857105255, -2.21838116645813, 1.9178308291614756, 1759498918796299903, 
0.132541686296463, -2.213926076889038, 1.92618157810133, 1759498918846349203, 
0.13077348470687866, -2.209696054458618, 1.932748617198656, 1759498918894161086, 
0.1290813535451889, -2.2051289081573486, 1.9404456732805462, 1759498918944116264, 
0.12764640152454376, -2.2012531757354736, 1.94545789098519, 1759498918986176454, 
0.12555180490016937, -2.1967806816101074, 1.952277223160398, 1759498919037254689, 
0.12315764278173447, -2.190838098526001, 1.9624690987776279, 1759498919105783569, 
0.12136644870042801, -2.1873862743377686, 1.9680155171805853, 1759498919147139166, 
0.11950167268514633, -2.1831719875335693, 1.9752266103638445, 1759498919196962555, 
0.11760815978050232, -2.178696393966675, 1.9826896546393453, 1759498919247172502, 
0.1154613047838211, -2.1748456954956055, 1.9883253401978507, 1759498919296169526, 
0.11354298144578934, -2.1707680225372314, 1.9949257181949536, 1759498919346119893, 
0.11190054565668106, -2.1670150756835938, 1.9999827446083995, 1759498919386146138, 
0.1095966175198555, -2.1627578735351562, 2.0059950570819787, 1759498919436264510, 
0.1075916662812233, -2.158674955368042, 2.014012703022151, 1759498919486269765, 
0.10545790940523148, -2.1543691158294678, 2.019581950231281, 1759498919535843857, 
0.10293043404817581, -2.1490931510925293, 2.0276784880472616, 1759498919596379636, 
0.10065256059169769, -2.144925355911255, 2.033966468368373, 1759498919646351578, 
0.09840195626020432, -2.140944480895996, 2.0407250440640916, 1759498919696169885, 
0.0961514562368393, -2.13666033744812, 2.047614476989186, 1759498919746123146, 
0.09444565325975418, -2.1330835819244385, 2.053630108537119, 1759498919786165844, 
0.09179823100566864, -2.1288034915924072, 2.0581535346272353, 1759498919837311867, 
0.08876089751720428, -2.122889280319214, 2.0692807223317082, 1759498919905856983, 
0.08668141812086105, -2.119919538497925, 2.074805815707773, 1759498919946169829, 
0.08447296172380447, -2.1156692504882812, 2.0802602636082197, 1759498919997314173, 
0.0820131003856659, -2.1112253665924072, 2.0864586651804164, 1759498920046202910, 
